date,time,lat,lng,alert
08-07-2021,06:35:40,21.12468,79.17204,LDW
08-07-2021,15:46:43,21.14513,79.10431,PCW
08-07-2021,17:41:45,21.1418,79.15915,PCW
08-07-2021,18:50:50,21.13675,79.16311,PCW
08-07-2021,08:00:00,21.1097,79.07586,HA
08-07-2021,08:00:06,21.10974,79.07565,HB
08-07-2021,17:49:52,21.10818,78.99757,PCW
08-07-2021,09:14:13,21.15325,79.12549,HMW
08-07-2021,10:03:32,21.15271,79.07833,HB
08-07-2021,20:54:51,21.10636,78.99462,HMW
09-07-2021,06:45:48,21.10575,78.99394,PCW
09-07-2021,07:33:14,21.1173,79.01423,PCW
09-07-2021,09:25:00,21.15118,79.10235,HA
09-07-2021,11:31:42,21.15772,79.13619,HB
09-07-2021,11:37:38,21.15416,79.11837,HB
09-07-2021,11:47:58,21.15145,79.10062,HMW
09-07-2021,09:41:20,21.10241,79.01719,PCW
09-07-2021,11:59:03,21.11407,79.02923,PCW
09-07-2021,09:56:22,21.1506,79.10552,PCW
09-07-2021,11:25:08,21.15123,79.10167,PCW
09-07-2021,12:02:46,21.14522,79.07449,HB
09-07-2021,14:37:27,21.153,79.12708,HB
09-07-2021,15:24:03,21.15011,79.10769,HMW
09-07-2021,16:32:00,21.154,79.12144,PCW
09-07-2021,17:16:42,21.15264,79.12921,HMW
09-07-2021,17:29:50,21.15357,79.08781,PCW
09-07-2021,20:36:45,21.1467,79.06212,HB
09-07-2021,10:21:27,21.11626,79.03736,HB
09-07-2021,10:24:51,21.15084,79.15209,HMW
09-07-2021,11:22:48,21.11711,79.014,HB
09-07-2021,11:23:43,21.11475,79.0107,PCW
09-07-2021,12:44:12,21.11162,79.06732,HMW
09-07-2021,13:31:09,21.14943,79.16151,PCW
09-07-2021,13:47:34,21.14415,79.14586,HMW
09-07-2021,15:14:38,21.10442,78.99192,PCW
09-07-2021,16:01:12,21.10943,79.12523,HMW
09-07-2021,12:15:17,21.11758,79.01442,PCW
09-07-2021,16:51:39,21.10512,79.09881,HMW
09-07-2021,14:19:17,21.11622,79.01897,PCW
10-07-2021,09:39:14,21.10817,79.07923,HB
10-07-2021,13:05:00,21.11093,79.06966,PCW
10-07-2021,09:57:51,21.15313,79.11763,PCW
10-07-2021,10:07:21,21.15815,79.14605,PCW
10-07-2021,10:38:43,21.11053,79.10371,FCW
10-07-2021,11:27:38,21.09975,78.98434,HB
10-07-2021,11:51:47,21.11443,79.00977,HMW
10-07-2021,12:28:44,21.13156,79.14236,FCW
10-07-2021,13:47:30,21.11347,79.05513,HMW
10-07-2021,14:36:48,21.10935,78.99928,PCW
10-07-2021,16:27:03,21.12777,79.14028,LDW
10-07-2021,14:33:49,21.14514,79.07448,HB
10-07-2021,15:27:44,21.10276,79.01101,PCW
11-07-2021,06:15:22,21.12225,79.13719,LDW
11-07-2021,12:40:02,21.14843,79.14625,PCW
11-07-2021,18:19:08,21.1213,79.02816,FCW
11-07-2021,10:04:00,21.15307,79.09498,HA
11-07-2021,13:10:16,21.15423,79.11804,HB
11-07-2021,18:06:00,21.15282,79.09553,HA
11-07-2021,18:30:18,21.14188,79.18514,LDW
11-07-2021,10:40:00,21.15317,79.09477,HA
11-07-2021,10:40:32,21.15313,79.09501,HB
11-07-2021,12:34:09,21.15172,79.14972,HB
11-07-2021,14:12:41,21.15076,79.10478,HMW
11-07-2021,12:45:51,21.14136,79.06744,HB
11-07-2021,13:43:41,21.11503,79.04053,HB
11-07-2021,13:40:16,21.14518,79.07461,HB
11-07-2021,16:50:42,21.1496,79.16101,PCW
12-07-2021,05:42:56,21.14471,79.05654,HMW
12-07-2021,10:14:59,21.0997,79.20521,FCW
12-07-2021,10:24:17,21.08139,79.25737,HB
12-07-2021,11:18:53,21.09742,79.21031,HB
12-07-2021,11:29:53,21.13028,79.16776,PCW
12-07-2021,14:07:00,21.15104,79.10267,HA
12-07-2021,16:42:14,21.15265,79.07682,HMW
12-07-2021,05:55:19,21.11752,79.13401,HB
12-07-2021,13:32:27,21.10515,79.10162,HB
12-07-2021,07:01:11,21.14137,79.08044,HB
12-07-2021,18:17:48,21.14676,79.06185,HB
12-07-2021,07:50:32,21.1196,79.02134,PCW
12-07-2021,12:09:58,21.10234,78.9885,HB
12-07-2021,12:13:23,21.1105,79.00115,HB
12-07-2021,12:27:05,21.11448,79.04212,HB
12-07-2021,12:31:47,21.11317,79.05326,HMW
12-07-2021,13:50:01,21.10869,79.124,HB
12-07-2021,14:00:18,21.10592,79.08778,HB
12-07-2021,18:56:06,21.11426,79.04273,HMW
12-07-2021,08:36:50,21.11493,79.04078,HMW
12-07-2021,13:16:45,21.14515,79.07461,HB
12-07-2021,09:31:10,21.14955,79.16046,PCW
12-07-2021,13:04:05,21.15334,79.12541,PCW
12-07-2021,15:29:32,21.15167,79.14979,PCW
12-07-2021,10:41:03,21.1458,79.07091,HMW
12-07-2021,12:03:57,21.11449,79.04206,HB
12-07-2021,15:02:11,21.11016,79.02317,PCW
12-07-2021,18:47:14,21.12717,79.06366,HMW
12-07-2021,19:46:09,21.12483,79.05884,HB
12-07-2021,20:28:06,21.11765,79.03451,HB
12-07-2021,10:45:24,21.11654,79.03672,HMW
12-07-2021,12:18:45,21.10598,79.08868,HB
12-07-2021,13:23:36,21.13768,79.14466,LDW
12-07-2021,16:49:35,21.11265,79.06309,HMW
12-07-2021,18:27:25,21.11302,79.05271,HMW
12-07-2021,12:33:10,21.15168,79.09956,HMW
12-07-2021,13:39:26,21.15012,79.15484,PCW
12-07-2021,14:03:38,21.14509,79.07485,HB
12-07-2021,14:23:22,21.14789,79.07461,HB
12-07-2021,19:45:51,21.14597,79.06931,FCW
12-07-2021,14:39:53,21.11002,79.07504,HMW
12-07-2021,16:35:15,21.13703,79.14428,HB
12-07-2021,18:54:57,21.0975,78.98079,PCW
13-07-2021,06:03:49,21.11596,79.03809,LDW
13-07-2021,17:21:50,21.10389,78.99114,PCW
13-07-2021,06:36:18,21.11088,79.12824,HB
13-07-2021,07:27:15,21.11969,79.13565,LDW
13-07-2021,11:17:06,21.11053,79.0015,PCW
13-07-2021,12:31:18,21.1131,79.0617,HMW
13-07-2021,12:50:41,21.1174,79.13405,HMW
13-07-2021,13:42:50,21.10541,79.10902,HB
13-07-2021,06:49:24,21.1086,78.99829,PCW
13-07-2021,08:18:06,21.10607,79.11326,HB
13-07-2021,08:18:15,21.10648,79.11573,HMW
13-07-2021,08:28:45,21.11037,79.07278,LDW
13-07-2021,10:00:06,21.10764,79.11952,HB
13-07-2021,10:59:39,21.11951,79.1355,HMW
13-07-2021,11:23:57,21.1126,79.06314,HB
13-07-2021,12:52:00,21.12132,79.02827,HB
13-07-2021,07:19:57,21.11106,79.02376,PCW
13-07-2021,09:48:03,21.10199,79.01413,HB
13-07-2021,10:00:44,21.11625,79.03764,HB
13-07-2021,10:58:26,21.11758,79.03469,HB
13-07-2021,11:02:22,21.11114,79.02411,PCW
13-07-2021,13:45:21,21.11694,79.0468,FCW
13-07-2021,13:46:21,21.11694,79.0468,HMW
13-07-2021,14:30:30,21.14199,79.08041,PCW
13-07-2021,17:46:42,21.10836,78.99777,HMW
13-07-2021,20:12:06,21.13627,79.06214,HMW
13-07-2021,07:44:45,21.14996,79.08088,HMW
13-07-2021,18:02:03,21.13451,79.09676,HMW
13-07-2021,07:52:09,21.11781,79.01522,PCW
13-07-2021,11:10:03,21.10804,78.99724,HB
13-07-2021,12:38:16,21.1331,79.14314,HB
13-07-2021,12:39:47,21.1243,79.1386,HB
13-07-2021,08:37:41,21.14943,79.16134,PCW
13-07-2021,14:04:00,21.15282,79.09534,HA
13-07-2021,17:14:27,21.14409,79.08106,PCW
13-07-2021,11:27:05,21.09976,78.98432,HB
13-07-2021,12:09:41,21.10904,79.12431,HB
13-07-2021,13:43:17,21.11488,79.01094,HB
13-07-2021,13:50:14,21.09958,78.9842,HB
13-07-2021,12:13:40,21.15403,79.12054,HB
13-07-2021,16:25:00,21.15312,79.09536,HA
13-07-2021,18:25:01,21.15382,79.12269,HMW
13-07-2021,18:48:59,21.14388,79.17644,HMW
13-07-2021,12:23:35,21.16627,79.01219,HB
13-07-2021,12:31:03,21.15383,79.01317,HB
13-07-2021,12:33:08,21.11322,79.04564,HB
13-07-2021,14:10:57,21.10914,79.023,PCW
13-07-2021,18:14:59,21.14882,79.11791,HMW
14-07-2021,00:20:14,21.12707,79.00662,HB
14-07-2021,00:20:35,21.12631,79.00798,HB
14-07-2021,04:08:07,21.12128,79.01287,HB
14-07-2021,14:48:35,21.15232,79.13106,FCW
14-07-2021,15:35:54,21.15365,79.13518,HMW
14-07-2021,19:53:21,21.14668,79.06195,HB
14-07-2021,06:56:51,21.10658,79.08352,PCW
14-07-2021,13:04:08,21.13196,79.14261,HMW
14-07-2021,17:14:12,21.1058,79.08909,PCW
14-07-2021,19:20:00,21.11323,79.04568,HB
14-07-2021,07:20:00,21.14144,79.08041,HB
14-07-2021,08:06:03,21.14589,79.16919,HMW
14-07-2021,12:15:49,21.16224,79.14092,HB
14-07-2021,12:18:41,21.15942,79.14458,HB
14-07-2021,13:40:45,21.14512,79.07473,HB
14-07-2021,14:20:24,21.15169,79.14979,HB
14-07-2021,08:09:00,21.11776,79.01641,HA
14-07-2021,12:14:15,21.11085,79.12813,HB
14-07-2021,13:19:45,21.11067,79.07034,HB
14-07-2021,08:22:26,21.12316,79.03853,HMW
14-07-2021,09:14:02,21.15096,79.15227,HMW
14-07-2021,11:02:29,21.15397,79.11772,PCW
14-07-2021,16:01:48,21.1496,79.15814,PCW
14-07-2021,18:10:53,21.15516,79.13543,HMW
14-07-2021,18:14:05,21.15356,79.12379,HMW
14-07-2021,08:47:13,21.0974,78.98062,PCW
14-07-2021,11:29:25,21.11416,79.04269,HB
14-07-2021,13:12:11,21.10806,79.07942,HB
14-07-2021,15:06:43,21.11124,79.00272,HMW
14-07-2021,18:04:01,21.10766,79.11984,PCW
14-07-2021,10:33:04,21.09908,79.14203,PCW
14-07-2021,11:27:07,21.15269,79.0786,HB
14-07-2021,11:51:11,21.12865,79.11302,HB
14-07-2021,12:35:27,21.11535,79.12939,PCW
14-07-2021,16:23:20,21.12346,79.11929,HMW
14-07-2021,17:53:12,21.1451,79.08881,HMW
14-07-2021,11:06:37,21.1588,79.14532,PCW
14-07-2021,11:47:51,21.15414,79.11852,HB
14-07-2021,14:01:58,21.14876,79.11784,PCW
14-07-2021,11:15:31,21.09092,79.22697,HB
14-07-2021,11:19:11,21.09756,79.21021,HB
14-07-2021,11:20:12,21.09959,79.20561,HB
14-07-2021,11:21:55,21.10678,79.19764,HB
14-07-2021,11:44:03,21.15353,79.14955,HB
14-07-2021,13:55:09,21.152,79.13494,HB
14-07-2021,13:06:24,21.11416,79.04273,HB
14-07-2021,13:42:14,21.11623,79.03766,HB
14-07-2021,16:38:30,21.1205,79.04777,FCW
14-07-2021,18:03:44,21.12122,79.05397,HMW
14-07-2021,19:58:00,21.13873,79.0656,HA
14-07-2021,14:57:54,21.1135,79.05933,HMW
14-07-2021,18:10:26,21.1038,78.99093,HB
14-07-2021,16:16:01,21.15036,79.10636,HMW
14-07-2021,17:13:46,21.15419,79.11801,PCW
14-07-2021,17:03:47,21.144,79.07481,HB
15-07-2021,05:01:02,21.12146,79.05086,HB
15-07-2021,05:52:57,21.109,79.12418,HB
15-07-2021,11:41:43,21.11622,79.03763,HB
15-07-2021,06:56:02,21.15085,79.15178,HB
15-07-2021,12:18:31,21.10533,79.10224,HB
15-07-2021,14:53:03,21.12084,79.031,LDW
15-07-2021,18:10:23,21.11043,79.00113,HB
15-07-2021,07:23:18,21.11331,79.13053,PCW
15-07-2021,08:42:42,21.11128,79.06801,HMW
15-07-2021,09:49:14,21.10669,79.08356,PCW
15-07-2021,07:55:01,21.10915,79.02299,PCW
15-07-2021,09:30:52,21.11046,79.00107,HB
15-07-2021,10:48:52,21.13041,79.06258,HB
15-07-2021,12:22:24,21.13965,79.06551,PCW
15-07-2021,13:15:37,21.10201,79.01396,PCW
15-07-2021,14:46:43,21.12507,79.05936,PCW
15-07-2021,08:34:44,21.14543,79.16998,FCW
15-07-2021,08:34:44,21.14543,79.16998,PCW
15-07-2021,16:14:08,21.16144,79.14004,FCW
15-07-2021,19:04:26,21.15402,79.12014,HMW
15-07-2021,08:58:52,21.11978,79.12388,HMW
15-07-2021,11:11:47,21.14387,79.08101,HB
15-07-2021,19:16:18,21.14671,79.06217,HB
15-07-2021,10:08:52,21.15828,79.14591,PCW
15-07-2021,16:23:00,21.15203,79.1181,FCW
15-07-2021,16:25:20,21.15358,79.12411,HMW
15-07-2021,10:17:23,21.09734,79.21045,HB
15-07-2021,11:18:21,21.0974,79.21038,HB
15-07-2021,11:19:15,21.09961,79.20561,HB
15-07-2021,11:29:16,21.13201,79.16684,HB
15-07-2021,18:29:56,21.09415,79.21535,HB
15-07-2021,10:34:22,21.12743,79.10757,PCW
15-07-2021,11:19:03,21.13349,79.11578,HB
15-07-2021,11:14:57,21.15022,79.15454,PCW
15-07-2021,12:14:40,21.1526,79.07472,HB
15-07-2021,12:20:35,21.11136,79.00279,HMW
15-07-2021,14:32:33,21.11921,79.02036,PCW
15-07-2021,13:08:02,21.1534,79.14969,PCW
15-07-2021,13:24:05,21.11904,79.11477,HMW
15-07-2021,14:04:31,21.10398,79.12678,HB
15-07-2021,15:19:15,21.14012,79.09376,PCW
15-07-2021,18:55:09,21.1196,79.11262,HMW
15-07-2021,14:34:10,21.15302,79.09441,PCW
15-07-2021,16:30:31,21.14196,79.06742,HMW
15-07-2021,16:47:28,21.14884,79.11815,PCW
15-07-2021,18:14:43,21.14519,79.17087,HMW
15-07-2021,19:28:11,21.15227,79.13114,HMW
15-07-2021,19:54:27,21.14563,79.0723,HB
15-07-2021,20:10:54,21.1233,79.03975,LDW
16-07-2021,08:47:51,21.09999,78.98487,HMW
16-07-2021,10:11:22,21.14926,79.14774,PCW
16-07-2021,15:41:25,21.10145,78.98707,HMW
16-07-2021,09:22:49,21.14566,79.07223,HB
16-07-2021,10:50:58,21.1613,79.01479,HB
16-07-2021,17:19:29,21.15334,79.00745,HB
16-07-2021,09:28:17,21.1527,79.07854,HB
16-07-2021,11:19:42,21.09748,79.21027,HB
16-07-2021,10:08:26,21.12336,79.11942,HMW
16-07-2021,12:43:25,21.13095,79.10695,HMW
16-07-2021,13:45:10,21.14007,79.09571,PCW
16-07-2021,13:51:00,21.13031,79.10654,HMW
16-07-2021,15:40:38,21.14003,79.09585,PCW
16-07-2021,18:09:11,21.12327,79.11958,HMW
16-07-2021,10:13:37,21.11304,79.04582,HB
16-07-2021,13:33:15,21.11305,79.04586,HB
16-07-2021,10:35:56,21.15564,79.14867,HMW
16-07-2021,14:35:22,21.15208,79.09821,HMW
16-07-2021,15:26:00,21.15087,79.1517,PCW
16-07-2021,18:16:17,21.14909,79.16503,PCW
16-07-2021,18:34:28,21.14153,79.20253,HB
16-07-2021,19:09:05,21.14835,79.16596,FCW
16-07-2021,19:23:30,21.16028,79.14341,HMW
16-07-2021,11:00:20,21.15554,79.13538,PCW
16-07-2021,12:24:26,21.11754,79.01443,PCW
16-07-2021,16:57:08,21.1329,79.1431,PCW
16-07-2021,17:06:27,21.10874,79.12407,PCW
16-07-2021,12:24:31,21.14608,79.06757,HB
16-07-2021,13:35:05,21.10875,79.02205,PCW
16-07-2021,14:38:29,21.1458,79.07116,HMW
16-07-2021,12:33:14,21.11363,79.04452,FCW
16-07-2021,15:12:52,21.13035,79.06267,HB
16-07-2021,12:35:08,21.14968,79.11958,HMW
16-07-2021,16:38:44,21.14792,79.13956,HMW
16-07-2021,14:21:16,21.1054,79.13455,PCW
16-07-2021,16:18:08,21.15093,79.14998,PCW
16-07-2021,16:36:58,21.1058,79.1119,HMW
16-07-2021,18:13:50,21.11045,79.00117,HB
16-07-2021,18:43:21,21.14459,79.17319,PCW
16-07-2021,18:46:11,21.14936,79.16365,PCW
16-07-2021,18:46:11,21.14936,79.16365,FCW
16-07-2021,20:45:57,21.12728,79.14005,HMW
17-07-2021,06:03:36,21.10603,79.08727,PCW
17-07-2021,12:08:43,21.11267,79.05057,HMW
17-07-2021,12:11:30,21.11285,79.06261,HMW
17-07-2021,13:32:53,21.1054,79.1084,HB
17-07-2021,14:55:22,21.11348,79.05963,HMW
17-07-2021,06:13:00,21.15264,79.09638,HA
17-07-2021,07:38:38,21.08687,79.23984,HB
17-07-2021,09:37:00,21.15284,79.09512,HA
17-07-2021,10:29:43,21.08687,79.24001,HB
17-07-2021,11:14:58,21.0855,79.24385,HB
17-07-2021,12:03:00,21.15108,79.10274,HA
17-07-2021,07:53:29,21.13146,79.10939,HMW
17-07-2021,09:43:38,21.1527,79.07944,HB
17-07-2021,13:33:44,21.14963,79.07444,HMW
17-07-2021,13:53:37,21.13058,79.10128,HMW
17-07-2021,18:45:24,21.12659,79.11527,HMW
17-07-2021,18:47:40,21.13026,79.11071,PCW
17-07-2021,19:16:52,21.13676,79.05421,HMW
17-07-2021,08:55:58,21.13619,79.09623,HB
17-07-2021,19:03:37,21.13664,79.09598,HMW
17-07-2021,09:57:07,21.14963,79.1612,PCW
17-07-2021,10:16:07,21.15186,79.13376,FCW
17-07-2021,11:10:20,21.15069,79.11905,HB
17-07-2021,17:21:07,21.14895,79.12004,HB
17-07-2021,10:48:53,21.13034,79.06264,HB
17-07-2021,14:04:00,21.14225,79.07968,PCW
17-07-2021,18:02:15,21.1474,79.05608,PCW
17-07-2021,10:56:39,21.14868,79.04548,HB
17-07-2021,16:09:33,21.14691,79.06132,HB
17-07-2021,14:32:38,21.15284,79.0817,HB
17-07-2021,14:58:37,21.151,79.15191,HMW
17-07-2021,16:33:00,21.1528,79.09573,HA
17-07-2021,18:30:00,21.14435,79.17443,FCW
17-07-2021,14:44:25,21.11512,79.04015,HMW
17-07-2021,23:27:10,21.12138,79.01278,HB
17-07-2021,14:46:41,21.1528,79.07492,PCW
17-07-2021,16:37:48,21.10983,79.11778,HMW
17-07-2021,16:41:37,21.12151,79.11134,HMW
18-07-2021,06:06:53,21.11255,79.06359,LDW
18-07-2021,07:14:26,21.1056,79.09246,LDW
18-07-2021,16:23:13,21.12741,79.13998,HMW
18-07-2021,07:27:38,21.12128,79.02792,HMW
18-07-2021,11:03:03,21.15075,79.15322,PCW
18-07-2021,09:50:40,21.10604,79.08791,HMW
18-07-2021,10:04:56,21.14727,79.14587,HMW
18-07-2021,12:55:42,21.106,79.08843,HMW
18-07-2021,12:56:13,21.10569,79.09157,LDW
18-07-2021,09:57:03,21.12144,79.05622,PCW
18-07-2021,10:15:53,21.14182,79.08037,PCW
18-07-2021,13:46:59,21.11612,79.03796,HB
18-07-2021,16:20:52,21.14589,79.07026,FCW
18-07-2021,10:08:59,21.15271,79.08092,HB
18-07-2021,10:47:29,21.15728,79.13575,PCW
18-07-2021,14:14:19,21.14946,79.16152,PCW
18-07-2021,10:52:28,21.14067,79.08942,HMW
18-07-2021,18:09:44,21.1193,79.11442,FCW
18-07-2021,13:37:11,21.11062,79.07072,HB
18-07-2021,19:04:46,21.12201,79.04789,FCW
19-07-2021,06:18:49,21.11487,79.01087,HMW
19-07-2021,11:24:35,21.11383,79.0086,FCW
19-07-2021,12:14:11,21.09974,78.98429,HB
19-07-2021,12:19:57,21.11212,79.00454,FCW
19-07-2021,12:37:07,21.11293,79.06225,HMW
19-07-2021,16:16:25,21.14789,79.14592,PCW
19-07-2021,07:08:28,21.13854,79.0955,PCW
19-07-2021,11:46:58,21.12245,79.12059,HMW
19-07-2021,12:32:52,21.10026,79.14064,PCW
19-07-2021,12:47:49,21.12821,79.11336,HB
19-07-2021,13:34:16,21.14872,79.07435,HMW
19-07-2021,13:41:43,21.1472,79.08262,HMW
19-07-2021,15:53:44,21.13006,79.10338,HMW
19-07-2021,15:56:31,21.13145,79.10936,HMW
19-07-2021,07:27:45,21.12283,79.03665,HMW
19-07-2021,07:53:49,21.11456,79.042,PCW
19-07-2021,17:40:16,21.10619,78.98894,PCW
19-07-2021,18:20:18,21.14362,79.08035,HB
19-07-2021,08:34:32,21.14944,79.16117,PCW
19-07-2021,11:04:51,21.15029,79.10639,PCW
19-07-2021,12:09:50,21.15397,79.1217,HMW
19-07-2021,19:00:57,21.15216,79.13179,HB
19-07-2021,08:37:24,21.11936,79.02071,FCW
19-07-2021,10:20:52,21.10857,79.12358,HMW
19-07-2021,14:34:31,21.10292,78.98949,PCW
19-07-2021,09:16:00,21.15074,79.10258,HA
19-07-2021,17:23:30,21.14895,79.12005,HMW
19-07-2021,18:26:54,21.15168,79.14975,HB
19-07-2021,19:58:58,21.14397,79.08102,HB
19-07-2021,20:14:30,21.12505,79.0589,HB
19-07-2021,09:19:20,21.09388,79.13294,FCW
19-07-2021,09:19:20,21.09388,79.13294,PCW
19-07-2021,15:17:38,21.14259,79.0897,HMW
19-07-2021,16:13:10,21.11821,79.11562,HMW
19-07-2021,18:16:59,21.11901,79.11479,HMW
19-07-2021,10:03:20,21.14924,79.11333,HMW
19-07-2021,10:08:03,21.15114,79.102,HMW
19-07-2021,12:02:44,21.14979,79.15639,PCW
19-07-2021,13:27:09,21.1542,79.11826,PCW
